mixCode;loadSize;aggregate1_name;aggregate1_target;aggregate1_actual;aggregate2_name;aggregate2_target;aggregate2_actual;aggregate3_name;aggregate3_target;aggregate3_actual;total_cement_target;total_cement_actual;admixture1_name;admixture1_target;admixture1_actual;admixture2_name;admixture2_target;admixture2_actual;admixture3_name;admixture3_target;admixture3_actual;admixture4_name;admixture4_target;admixture4_actual;total_water_target;total_water_actual;ResistenciaConvertida;water_to_cement_ratio
C-3000-2-3-6;375.0;ARENA;354090.0;354360.0;"GRAVA 1""";0.0;0.0;GRAVA 1/2;338040.0;335970.0;140676.0;140544.0;EUCOESTABILIZADOR;551.26;535.26;PLASTOL HR PLUS;708.74;692.94;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;51173.7;51258.0;210.0;0.36471140710382516
C-3000-2-3-6;54.0;GRAVA;52668.0;52950.0;ARENA;49146.0;49440.0;ARENA CALIZA;0.0;0.0;19980.0;19938.0;PLASTOL HDCMB;0.0;0.0;EUCON WR 155;0.0;0.0;MAPEPLAST;88.02;88.32;DYNAMON;48.0;46.08;6666.0;6270.0;210.0;0.31447487210352093
C-3000-2-3-6;132.0;GRAVA;127704.0;127860.0;ARENA;119928.0;119580.0;N/A;0.0;0.0;48852.0;48882.0;PLASTOL HDCMB;0.0;0.0;EUCON RD12;0.0;0.0;MAPEPLAST;215.04;214.68;DYNAMON;108.0;112.26;17532.0;17376.0;210.0;0.3554682705290291
C-3000-2-3-6;96.0;GRAVA;92880.0;93090.0;ARENA;85968.0;85530.0;N/A;0.0;0.0;35520.0;35460.0;PLASTOL HDCMB;0.0;0.0;EUCON RD12;0.0;0.0;MAPEPLAST R18A;147.84;147.0;DYNAMON;84.0;81.24;14016.0;13902.0;210.0;0.39204737732656514
C-3000-2-3-6;141.0;GRAVA DE 3/4;135948.0;135180.0;ARENA;126954.0;126780.0;ARENA CALIZA;0.0;0.0;50760.0;50856.0;EUCON WR155CM;270.72;267.18;PLASTOL HR 100;66.24;62.22;ADMX3;0.0;0.0;ADMX4;0.0;0.0;19800.0;19770.0;210.0;0.38874469089193014
C-3000-2-3-6;3197.04;GRAVA FINA;3051648.0;3047610.0;GRAVA COMÚN;0.0;0.0;ARENA;2921970.0;2919390.0;1080558.0;1079598.0;ESTABILIZADOR;4599.36;4767.0;PLASTOL;5381.88;5422.92;ADITIVO 3;5891.64;0.0;ADITIVO 4;0.0;0.0;488094.0;478242.0;210.0;0.44298155424519126
C-3000-2-3-6;270.0;GRAVA FINA;261900.0;262380.0;GRAVA COMÚN;0.0;0.0;ARENA;246882.0;244710.0;101250.0;101082.0;EUCON WR 155 CM;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R 11;426.6;418.5;DYNAMON SX;240.0;226.62;32568.0;32226.0;210.0;0.3188104707069508
C-3000-2-3-6-AF;42.0;GRAVA;40836.0;40980.0;ARENA;38016.0;37740.0;N/A;0.0;0.0;15744.0;15741.0;PLASTOL HDCMB;23.52;23.1;EUCON RD12;55.44;54.84;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;5520.0;5358.0;210.0;0.34038498189441585
C-3000-2-3-6-I;52.0;GRAVA FINA;48840.0;48770.0;GRAVA COMÚN;0.0;0.0;ARENA;44656.0;44630.0;18720.0;18682.0;ESTABILIZADOR;85.8;89.46;PLASTOL;91.0;91.66;ADITIVO 3;144.04;0.0;ADITIVO 4;20.0;0.0;8112.0;7878.0;210.0;0.4216893266245584
C-3000-2-3-7-ASH25;1198.5;GRAVA DE 3/4;1166278.0;1164340.0;ARENA;912046.0;911300.0;ARENA CALIZA;0.0;0.0;527340.0;527090.0;EUCON WR155CM;2804.36;2762.39;PLASTOL HR 100;755.16;723.82;ADMX3;0.0;0.0;ADMX4;0.0;0.0;192795.0;189083.0;210.0;0.3587300081579996
C-3000-2-3-8;44.25;GRAVA;37038.0;37245.0;ARENA;41760.0;41685.0;AG3;0.0;0.0;17922.0;17946.0;PLASTOL HRCMB 100;54.42;53.88;EUCON WR155 CM;90.3;89.97;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;7224.0;7050.0;210.0;0.3928452022734871
C-3000-2-3-8-COL;11.25;GRAVA;8688.0;8940.0;ARENA;11901.0;11865.0;N/A;0.0;0.0;4668.0;4677.0;PLASTOL HDCMB;9.45;9.3;EUCON RD12;18.57;18.51;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;1440.0;1398.0;210.0;0.29890955740859526
C-3000-2-3-8-COL;12.75;GRAVA FINA;9843.0;9705.0;GRAVA COMÚN;0.0;0.0;ARENA;13059.0;13110.0;5355.0;5295.0;EUCON RD 12;21.03;20.91;PLASTOL HR-CMB-100;10.71;10.62;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;2064.0;2070.0;210.0;0.3909348441926346
C-3000-2-3-8-M;15.0;GRAVA;12663.0;12720.0;ARENA;13956.0;13935.0;N/A;0.0;0.0;6300.0;6300.0;PLASTOL HDCMB;21.0;20.79;EUCON WR155-CM;23.1;22.89;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;2061.0;1986.0;210.0;0.31523809523809526
C-3000-2-7-6;18.0;GRAVA;17568.0;17880.0;ARENA;16620.0;16780.0;N/A;0.0;0.0;5672.0;5680.0;PLASTOL HDCMB;0.0;0.0;EUCON RD12;0.0;0.0;MAPEPLAST R18A;24.32;24.04;DYNAMON;12.0;11.76;2816.0;2756.0;210.0;0.4852112676056338
C-3000-2-7-6;462.0;"GRAVA 1/2""";452296.0;452220.0;"GRAVA 1""";0.0;0.0;ARENA;437788.0;437060.0;150152.0;149628.0;EUCON WR155 CM;785.4;774.96;PLASTOL HRCMB 100;314.16;306.0;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;64408.0;64456.0;210.0;0.4307749886384901
C-3000-2-7-6;206.0;GRAVA COMUN;0.0;0.0;GRAVA 1/2;186236.0;187060.0;ARENA;195936.0;194920.0;69012.0;68928.0;PLASTOL HR-CMB;96.8;95.12;EUCON RD12;286.32;285.64;ADMX3;0.0;0.0;ADMX4;0.0;0.0;33740.0;33596.0;210.0;0.4874071494893222
C-3000-2-7-6;133.0;GRAVA FINA;105940.0;105360.0;GRAVA COMÚN;0.0;0.0;ARENA;146556.0;146360.0;43868.0;43676.0;ESTABILIZADOR;211.68;218.32;PLASTOL;223.92;231.32;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;18748.0;18420.0;210.0;0.42174191775803643
C-3000-2-7-6;276.0;GRAVA FINA;270660.0;268960.0;GRAVA COMÚN;0.0;0.0;ARENA;260036.0;259720.0;86936.0;87092.0;EUCON WR 155 CM;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R 11;380.88;339.64;DYNAMON SX;176.0;158.64;36760.0;32428.0;210.0;0.3723418913333027
C-3000-2-7-6-I;22.0;GRAVA;21480.0;21550.0;ARENA;20842.0;20780.0;N/A;0.0;0.0;7150.0;7162.0;PLASTOL HDCMB;0.0;0.0;EUCON RD12;0.0;0.0;MAPEPLAST;30.36;30.22;DYNAMON;14.0;14.5;2910.0;2870.0;210.0;0.4007260541748115
C-3000-2-7-6-I-F;13.0;GRAVA FINA;12460.0;12500.0;GRAVA COMÚN;0.0;0.0;ARENA;11736.0;11700.0;4356.0;4384.0;ESTABILIZADOR;20.4;22.2;PLASTOL;20.8;21.06;ADITIVO 3;7.8;0.0;ADITIVO 4;0.0;0.0;2168.0;2178.0;210.0;0.4968065693430657
C-3000-2-7-8;479.25;GRAVA;431655.0;433575.0;ARENA;462777.0;460890.0;N/A;0.0;0.0;159540.0;159816.0;PLASTOL HDCMB;563.07;560.76;EUCON RD12;653.73;650.1;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;76791.0;75003.0;210.0;0.46930845472293137
C-3000-2-7-8;128.25;GRAVA DE 3/4;109194.0;109890.0;ARENA;124596.0;124470.0;ARENA CALIZA;0.0;0.0;41217.0;41346.0;EUCON WR155CM;218.97;230.16;PLASTOL HR 100;67.14;75.51;ADMX3;0.0;0.0;ADMX4;0.0;0.0;20637.0;20949.0;210.0;0.5066753736758091
C-3000-2-7-8;37.5;GRAVA FINA;35010.0;35265.0;GRAVA COMÚN;0.0;0.0;ARENA;34671.0;34890.0;12699.0;12705.0;ESTABILIZADOR;52.68;55.02;PLASTOL;60.15;61.05;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;6036.0;5424.0;210.0;0.4269185360094451
C-3000-2-7-8;351.0;GRAVA FINA;329349.0;329010.0;GRAVA COMÚN;0.0;0.0;ARENA;323004.0;322080.0;114075.0;113445.0;EUCON RD 12;487.74;477.54;PLASTOL HR-CMB-100;544.05;541.77;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;59472.0;59040.0;210.0;0.5204284014280047
C-3000-2-7-8-ASH25;956.75;GRAVA DE 3/4;939793.0;939280.0;ARENA;768922.0;768485.0;ARENA CALIZA;0.0;0.0;358758.0;358564.0;EUCON WR155CM;1913.5;1950.2;PLASTOL HR 100;480.13;512.54;ADMX3;0.0;0.0;ADMX4;0.0;0.0;158852.0;155021.0;210.0;0.4323384388839928
C-3000-2-7-8-ASH25;464.0;GRAVA DE 3/4;460584.0;465425.0;ARENA;384326.0;384675.0;ARENA CALIZA;0.0;0.0;167533.0;167078.0;EUCON WR60;771.01;781.01;PLASTOL 8000;411.7;415.22;ADMX3;0.0;0.0;ADMX4;0.0;0.0;61012.0;54984.0;210.0;0.32909180143406075
C-3000-2-7-8-M;12.5;ARENA;13848.0;13780.0;"GRAVA 1""";0.0;0.0;GRAVA 1/2;9606.0;9650.0;4374.0;4384.0;EUCOESTABILIZADOR;21.25;21.82;PLASTOL HR PLUS;22.5;22.48;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;1486.02;1444.0;210.0;0.3293795620437956
C-3000-2-7-8-M;19.0;GRAVA FINA;14582.0;14690.0;GRAVA COMÚN;0.0;0.0;ARENA;20756.0;20710.0;6226.0;6184.0;ESTABILIZADOR;27.08;29.98;PLASTOL;30.5;30.06;ADITIVO 3;75.5;35.46;ADITIVO 4;0.0;0.0;2942.0;2952.0;210.0;0.47736093143596375
C-3000-2-7-8-M;24.5;GRAVA FINA;21794.0;21810.0;GRAVA COMÚN;0.0;0.0;ARENA;23572.0;23680.0;8208.0;8172.0;EUCON WR 155 CM;35.04;35.28;PLASTOL HR-CMB-100;25.0;23.82;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;3658.0;3668.0;210.0;0.4488497307880568
C-3000-3-07-6;51.0;GRAVA DE 3/4;49312.0;49650.0;ARENA;46800.0;46750.0;ARENA CALIZA;0.0;0.0;15555.0;15580.0;EUCON WR155CM;82.62;85.41;PLASTOL HR 100;19.38;24.79;ADMX3;0.0;0.0;ADMX4;0.0;0.0;8388.0;8222.0;210.0;0.5277278562259307
C-3000-3-07-6;84.0;GRAVA DE 3/4;81198.0;81590.0;ARENA;80750.0;80830.0;ARENA CALIZA;0.0;0.0;25704.0;25704.0;EUCON WR60;95.76;100.3;PLASTOL 8000;57.95;62.1;ADMX3;0.0;0.0;ADMX4;0.0;0.0;10089.0;9327.0;210.0;0.36286181139122314
C-3000-3-14-6;162.0;GRAVA DE 3/4;155320.0;154640.0;ARENA;156050.0;155910.0;ARENA CALIZA;0.0;0.0;47952.0;48016.0;EUCON WR155CM;171.72;167.54;PLASTOL HR 100;105.32;101.42;ADMX3;0.0;0.0;ADMX4;0.0;0.0;24774.0;24768.0;210.0;0.5158280573142285
C-3000-3-14-6;16.0;GRAVA DE 3/4;15566.0;15670.0;ARENA;16374.0;16420.0;ARENA CALIZA;0.0;0.0;4576.0;4572.0;EUCON WR60;16.96;17.38;PLASTOL 8000;10.4;10.36;ADMX3;0.0;0.0;ADMX4;0.0;0.0;1260.0;1188.0;210.0;0.25984251968503935
C-3000-3-28-4;46.0;GRAVA DE 3/4;44810.0;44870.0;ARENA;47646.0;47660.0;ARENA CALIZA;0.0;0.0;12006.0;11968.0;EUCON WR60;44.62;46.38;PLASTOL 8000;17.94;17.7;ADMX3;0.0;0.0;ADMX4;0.0;0.0;3642.0;3160.0;210.0;0.2640374331550802
C-3000-3-28-4;10.0;GRAVA DE3/4;9718.0;9830.0;ARENA;9692.0;9720.0;ARENA CALIZA;0.0;0.0;2690.0;2664.0;EUCON WR60;10.0;9.68;PLASTOL 8000;6.1;6.14;ADMX3;0.0;0.0;ADMX4;0.0;0.0;1400.0;1216.0;210.0;0.45645645645645644
C-3000-3-28-6;33670.5;GRAVA DE 3/4;32259610.0;32147646.0;ARENA;32606574.0;32553896.0;ARENA CALIZA;0.0;0.0;9091502.0;9104056.0;EUCON WR155CM;47916.12;48013.58;PLASTOL HR 100;11215.5;11282.98;ADMX3;0.0;0.0;ADMX4;0.0;0.0;5247394.0;5125394.0;210.0;0.5629791820261211
C-3000-3-28-6;7996.0;GRAVA DE 3/4;7815344.0;7860538.0;ARENA;8179390.0;8193076.0;ARENA CALIZA;0.0;0.0;2138740.0;2135124.0;EUCON WR60;7833.3;7904.36;PLASTOL 8000;4891.04;4896.04;ADMX3;0.0;0.0;ADMX4;0.0;0.0;765790.0;713866.0;210.0;0.33434404746515894
C-3000-3-28-6;330.0;GRAVA DE3/4;318424.0;320070.0;ARENA;319584.0;320260.0;ARENA CALIZA;0.0;0.0;88770.0;89116.0;EUCON WR60;330.0;314.04;PLASTOL 8000;201.3;193.76;ADMX3;0.0;0.0;ADMX4;0.0;0.0;48728.0;46360.0;210.0;0.5202208357646214
C-3000-3-28-6-ASH25;29.0;GRAVA DE 1/2;27731.0;27835.0;ARENA;25892.0;25910.0;ARENA CALIZA;0.0;0.0;9251.0;9266.0;EUCON WR60;34.51;34.46;PLASTOL 8000;20.88;20.84;ADMX3;0.0;0.0;ADMX4;0.0;0.0;4580.0;4580.0;210.0;0.4942801640405784
C-3000-3-28-6-ASH25;24.75;GRAVA DE 3/4;23175.0;22930.0;ARENA;22331.0;22285.0;ARENA CALIZA;0.0;0.0;8042.0;8066.0;EUCON WR155CM;42.8;41.13;PLASTOL HR 100;9.9;8.21;ADMX3;0.0;0.0;ADMX4;0.0;0.0;3780.0;3513.0;210.0;0.4355318621373667
C-3000-3-28-6-ASH25;117.75;GRAVA DE 3/4;113412.0;113610.0;ARENA;107392.0;107525.0;ARENA CALIZA;0.0;0.0;37857.0;37730.0;EUCON WR60;137.32;137.12;PLASTOL 8000;94.5;95.22;ADMX3;0.0;0.0;ADMX4;0.0;0.0;14958.0;14841.0;210.0;0.39334746885767297
C-3000-3-28-6-ASH25;27.0;GRAVA DE3/4;26182.0;26290.0;ARENA;24508.0;24625.0;ARENA CALIZA;0.0;0.0;8748.0;8720.0;EUCON WR60;32.4;32.47;PLASTOL 8000;19.71;19.58;ADMX3;0.0;0.0;ADMX4;0.0;0.0;3364.0;3364.0;210.0;0.3857798165137615
C-3000-3-28-6-ASH25-F;32.75;GRAVA DE 3/4;31623.0;31520.0;ARENA;29836.0;29835.0;ARENA CALIZA;0.0;0.0;10349.0;10416.0;EUCON WR60;38.64;37.89;PLASTOL 8000;23.58;22.77;ADMX3;0.0;0.0;ADMX4;0.0;0.0;4369.0;3976.0;210.0;0.3817204301075269
C-3000-3-28-6-CP;194.0;GRAVA DE 1/2;186118.0;187060.0;ARENA;189778.0;189930.0;ARENA CALIZA;0.0;0.0;50254.0;50196.0;EUCON WR60;186.24;172.14;PLASTOL 8000;114.54;108.62;ADMX3;0.0;0.0;ADMX4;0.0;0.0;29562.0;29350.0;210.0;0.5847079448561638
C-3000-3-28-6-CP;9522.0;GRAVA DE 3/4;9159522.0;9162060.0;ARENA;9355038.0;9353130.0;ARENA CALIZA;0.0;0.0;2406666.0;2406932.0;EUCON WR155CM;12719.68;12949.54;PLASTOL HR 100;2971.44;3197.48;ADMX3;0.0;0.0;ADMX4;0.0;0.0;1478212.0;1437766.0;210.0;0.597343838546332
C-3000-3-28-6-CP;5884.0;GRAVA DE 3/4;5724312.0;5758642.0;ARENA;6035448.0;6044846.0;ARENA CALIZA;0.0;0.0;1506554.0;1504108.0;EUCON WR60;5590.42;5662.46;PLASTOL 8000;3412.84;3461.5;ADMX3;0.0;0.0;ADMX4;0.0;0.0;549322.0;513514.0;210.0;0.34140766487512864
C-3000-3-28-6-CP;414.0;GRAVA DE3/4;398942.0;400020.0;ARENA;412914.0;413300.0;ARENA CALIZA;0.0;0.0;107230.0;107920.0;EUCON WR60;397.44;363.36;PLASTOL 8000;244.3;227.28;ADMX3;0.0;0.0;ADMX4;0.0;0.0;53404.0;52446.0;210.0;0.48597108969607117
C-3000-3-28-6-I;1198.0;GRAVA DE 3/4;1149618.0;1144360.0;ARENA;1139050.0;1144160.0;ARENA CALIZA;0.0;0.0;339078.0;339064.0;EUCON WR155CM;1785.06;1792.54;PLASTOL HR 100;419.26;422.18;ADMX3;0.0;0.0;ADMX4;0.0;0.0;192398.0;189828.0;210.0;0.5598589056933204
C-3000-3-28-6-I;291.0;GRAVA DE 3/4;283202.0;284800.0;ARENA;292984.0;293580.0;ARENA CALIZA;0.0;0.0;80462.0;80080.0;EUCON WR60;300.26;307.04;PLASTOL 8000;183.66;189.3;ADMX3;0.0;0.0;ADMX4;0.0;0.0;27548.0;26782.0;210.0;0.33444055944055945
C-3000-3-3-6;944.0;GRAVA DE 3/4;895142.0;892320.0;ARENA;852464.0;851970.0;ARENA CALIZA;0.0;0.0;336620.0;336832.0;EUCON WR155CM;1792.04;1794.98;PLASTOL HR 100;417.16;416.02;ADMX3;0.0;0.0;ADMX4;0.0;0.0;143786.0;140520.0;210.0;0.41718126543796313
C-3000-3-3-6;18.0;GRAVA DE 3/4;17554.0;17680.0;ARENA;16810.0;16870.0;ARENA CALIZA;0.0;0.0;6372.0;6296.0;EUCON WR60;23.76;23.8;PLASTOL 8000;14.4;14.22;ADMX3;0.0;0.0;ADMX4;0.0;0.0;1744.0;1574.0;210.0;0.25
C-3000-3-7-6;146.5;GRAVA DE 3/4;139790.0;138690.0;ARENA;139924.0;139740.0;ARENA CALIZA;0.0;0.0;43950.0;43988.0;EUCON WR155CM;234.4;228.92;PLASTOL HR 100;54.18;48.74;ADMX3;0.0;0.0;ADMX4;0.0;0.0;21198.0;20006.0;210.0;0.45480585614258434
C-3000-3-7-6;347.0;GRAVA DE 3/4;337448.0;338550.0;ARENA;344954.0;345130.0;ARENA CALIZA;0.0;0.0;107076.0;107440.0;EUCON WR60;359.88;363.08;PLASTOL 8000;234.96;238.82;ADMX3;0.0;0.0;ADMX4;0.0;0.0;47214.0;47064.0;210.0;0.43804914370811615
C-3000-3-7-8-ASH25;44.75;GRAVA DE 3/4;43633.0;44025.0;ARENA;39159.0;39290.0;ARENA CALIZA;0.0;0.0;17319.0;17256.0;EUCON WR60;64.44;65.8;PLASTOL 8000;66.23;66.58;ADMX3;0.0;0.0;ADMX4;0.0;0.0;3977.0;3180.0;210.0;0.18428372739916551
C-3000-4-14-6;108.0;ARENA;108232.0;107020.0;"GRAVA 1""";68592.0;68020.0;GRAVA 1/2;30040.0;29860.0;32400.0;32544.0;EUCOESTABILIZADOR;129.6;135.72;PLASTOL HR PLUS;143.64;143.84;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;14225.44;14288.0;210.0;0.4390363815142576
C-3000-4-14-6;18.0;GRAVA;17180.0;17340.0;ARENA;16132.0;16040.0;ARENA CALIZA;0.0;0.0;5848.0;5824.0;MAPEPLAST N32;0.0;0.0;MAPETARD SD180;0.0;0.0;EUCON WR 340;28.44;28.52;PLASTOL HMR 200;40.0;39.56;3300.0;2784.0;210.0;0.47802197802197804
C-3000-4-14-6;254.0;GRAVA;238152.0;238160.0;ARENA;242232.0;241340.0;N/A;0.0;0.0;73664.0;73716.0;PLASTOL HDCMB;88.96;88.16;EUCON RD12;309.92;308.4;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;41848.0;40804.0;210.0;0.5535297628737316
C-3000-4-14-6;120.0;"GRAVA 1""";113832.0;114400.0;"GRAVA 1/2""";0.0;0.0;ARENA;115944.0;115480.0;35392.0;35440.0;PLASTOL HRCMB 100;74.4;73.92;EUCON WR155 CM;188.48;187.68;ADMX3;0.0;0.0;ADMX4;0.0;0.0;14176.0;14100.0;210.0;0.39785553047404065
C-3000-4-14-6;188.0;GRAVA COMUN;177416.0;178660.0;GRAVA 1/2;0.0;0.0;ARENA;183988.0;183520.0;58280.0;58184.0;PLASTOL HR-CMB;116.56;115.24;EUCON WR 155CM;291.4;290.48;ADMX3;0.0;0.0;ADMX4;0.0;0.0;19492.0;18780.0;210.0;0.3227691461570191
C-3000-4-14-6;110.0;GRAVA FINA;31908.0;31280.0;GRAVA COMÚN;85896.0;85960.0;ARENA;105376.0;106160.0;34348.0;35288.0;ESTABILIZADOR;152.84;162.68;PLASTOL;168.96;168.92;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;14172.0;14032.0;210.0;0.3976422579913852
C-3000-4-14-6;119.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;115064.0;115020.0;ARENA;112924.0;112800.0;33920.0;33744.0;EUCON RD 12;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R 11;178.44;177.28;DYNAMON SX;0.0;0.0;17144.0;17172.0;210.0;0.5088904694167852
C-3000-4-14-6;22.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;21184.0;20940.0;ARENA;20936.0;20660.0;6272.0;6820.0;EUCON WR 155 CM;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R 11;32.12;30.96;DYNAMON SX;0.0;0.0;3196.0;3200.0;210.0;0.46920821114369504
C-3000-4-14-6;123.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;116112.0;116260.0;ARENA;118128.0;118180.0;35672.0;35636.0;WR155-CM;180.8;180.08;PLASTOL HR-CMB-100;72.56;71.16;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;19268.0;19304.0;210.0;0.5416994050959704
C-3000-4-1-5;9.75;GRAVA;9567.0;9645.0;ARENA;8553.0;8580.0;N/A;0.0;0.0;3609.0;3594.0;PLASTOL HDCMB;18.72;18.09;EUCON RD12;6.36;6.24;MAPEPLAST R18A;0.0;0.0;DYNAMON;0.0;0.0;1416.0;1005.0;210.0;0.2796327212020034
C-3000-4-1-6;60.0;GRAVA;57014.0;56720.0;ARENA;50870.0;50540.0;---;0.0;0.0;27060.0;27036.0;EUCON WR 340;107.36;107.16;PLASTOL HR-CM 200;189.6;186.46;---;0.0;0.0;---;0.0;0.0;6596.0;6364.0;210.0;0.2353898505696109
C-3000-4-1-6;38.0;GRAVA 3/4;36176.0;36190.0;ARENA;30464.0;30510.0;---;0.0;0.0;17672.0;17636.0;WR 340;0.0;0.0;PLASTOL CM 200;88.56;88.72;EUCOESTABILIZADOR;97.28;93.16;AIRTOC;0.0;0.0;5636.0;5612.0;210.0;0.3182127466545702
C-3000-4-28-4;4434.66;ARENA;4345224.0;4355080.0;"GRAVA 1""";4186560.0;4196200.0;GRAVA 1/2;0.0;0.0;1181440.0;1181976.0;ADIFLOW H 264;1944.16;1875.2;ADICONTROL 142;5066.16;5045.68;3;0.0;0.0;4;0.0;0.0;585616.0;566758.72;210.0;0.4795010389381863
C-3000-4-28-4;260.02;ARENA;246256.0;242080.0;"GRAVA 1""";255472.0;255520.0;GRAVA 1/2;0.0;0.0;70408.0;70112.0;ESTABILIZADOR;0.0;0.0;PLASTOL HRDS 3000;0.0;0.0;ISORETARD;0.0;0.0;PLASTOL 4000;0.0;0.0;38256.0;37141.84;210.0;0.5297501141031494
C-3000-4-28-4;1933.2;ARENA;1976696.0;1972320.0;"GRAVA 1""";1754232.0;1750920.0;GRAVA 1/2;60920.0;60360.0;514824.0;515176.0;EUCOESTABILIZADOR;2038.13;2057.92;PLASTOL HR PLUS;2270.48;2234.08;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;233809.52;230059.52;210.0;0.44656490209171235
C-3000-4-28-4;2744.0;GRAVA;2754968.0;2747240.0;ARENA;2412568.0;2413040.0;---;0.0;0.0;844928.0;849272.0;EUCON WR 340;4244.32;4152.4;PLASTOL HR-CM 200;4970.08;4950.0;---;0.0;0.0;---;0.0;0.0;437984.0;422248.0;210.0;0.4971881799941597
C-3000-4-28-4;24.0;GRAVA;22880.0;22640.0;ARENA;22552.0;22320.0;---;0.0;0.0;8232.0;8448.0;EUCON WR 340;41.28;40.88;PLASTOL HR-CM 200;48.96;28.24;---;0.0;0.0;AIRTOD;0.0;0.0;3312.0;2648.0;210.0;0.3134469696969697
C-3000-4-28-4;93.6;GRAVA;88800.0;87960.0;ARENA;85200.0;94520.0;---;0.0;0.0;32096.0;29880.0;EUCON WR 340;160.96;160.4;PLASTOL HR-CM 200;190.88;190.56;AIRTOD;0.0;0.0;---;0.0;0.0;16128.0;16776.0;210.0;0.5614457831325301
C-3000-4-28-4;170.0;GRAVA;165832.0;165600.0;ARENA;162224.0;162240.0;---;0.0;0.0;45048.0;44864.0;PLASTOL HDCMB;56.08;55.52;EUCON WR 155;236.32;147.52;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;24696.0;24424.0;210.0;0.5444008559201141
C-3000-4-28-4;188.0;GRAVA;171712.0;171880.0;ARENA;188960.0;188880.0;ARENA CALIZA;0.0;0.0;55456.0;55576.0;EUCON 340;291.36;295.6;PLASTOL;204.96;208.24;ESTABILIZADOR;0.0;0.0;ADMX4;0.0;0.0;22848.0;21856.0;210.0;0.39326327911328635
C-3000-4-28-4;3466.8;GRAVA;3315984.0;3325560.0;ARENA;3204704.0;3201160.0;ARENA CALIZA;0.0;0.0;1118928.0;1121104.0;EUCON WR 40;6098.64;6049.04;PLASTOL HR CM 200;5337.04;5327.84;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;673952.0;658144.0;210.0;0.5870499079478799
C-3000-4-28-4;44.0;GRAVA;41896.0;42040.0;ARENA;42520.0;42520.0;ARENA CALIZA;0.0;0.0;13856.0;13848.0;MAPEPLAST N32;0.0;0.0;MAPETARD SD180;0.0;0.0;EUCO ESTABILIZADOR 1;69.52;69.44;PLASTOL HMR 200;80.0;83.2;6352.0;6336.0;210.0;0.45753899480069327
C-3000-4-28-4;2998.0;GRAVA;2791912.0;2794200.0;ARENA;3060072.0;3051480.0;ARENA CALIZA;0.0;0.0;794520.0;794272.0;PLASTOL HDCMB;809.12;802.56;EUCON RD12;3357.76;3349.68;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;374792.0;365128.0;210.0;0.45970146247129445
C-3000-4-28-4;160.0;GRAVA;156840.0;156240.0;ARENA;154024.0;153640.0;ARENA CALIZA;0.0;0.0;42400.0;42304.0;PLASTOL HDCMB;52.8;52.64;EUCON WR 155;222.4;133.2;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;21136.0;20744.0;210.0;0.4903555219364599
C-3000-4-28-4;292.0;GRAVA;280016.0;278640.0;ARENA;282120.0;282440.0;ARENA CALIZA;0.0;0.0;84392.0;84288.0;SR100;295.36;299.52;SX;356.24;360.16;ADMX3;0.0;0.0;ADMX4;0.0;0.0;38240.0;37352.0;210.0;0.4431473044798785
C-3000-4-28-4;236.0;GRAVA;221016.0;221280.0;ARENA;219592.0;219040.0;ARENA CALIZA;0.0;0.0;73168.0;72984.0;SR100;0.0;0.0;SX;0.0;0.0;EUCON WR390;377.36;376.72;PLASTOL HMR 200;440.0;436.88;39640.0;38320.0;210.0;0.5250465855529979
